timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
2025-05-11 05:00:00,6.78900000,6.78900000,6.78900000,6.78900000,0.00000000,1746939659999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 05:01:00,6.78900000,6.78900000,6.78900000,6.78900000,0.00000000,1746939719999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 05:02:00,6.78900000,6.78900000,6.78900000,6.78900000,0.00000000,1746939779999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 05:03:00,6.78900000,6.78900000,6.78900000,6.78900000,0.00000000,1746939839999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 05:04:00,6.78900000,6.78900000,6.78900000,6.78900000,0.00000000,1746939899999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 05:05:00,6.78900000,6.78900000,6.78900000,6.78900000,0.00000000,1746939959999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 05:06:00,6.78900000,6.78900000,6.78900000,6.78900000,0.00000000,1746940019999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 05:07:00,6.78900000,6.78900000,6.78900000,6.78900000,0.00000000,1746940079999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 05:08:00,6.78900000,6.78900000,6.78900000,6.78900000,0.00000000,1746940139999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 05:09:00,6.78900000,6.78900000,6.78900000,6.78900000,0.00000000,1746940199999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 05:10:00,6.78900000,6.78900000,6.78900000,6.78900000,0.00000000,1746940259999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 05:11:00,6.78900000,6.78900000,6.78900000,6.78900000,0.00000000,1746940319999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 05:12:00,6.78900000,6.78900000,6.78900000,6.78900000,0.00000000,1746940379999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 05:13:00,6.78900000,6.78900000,6.78900000,6.78900000,0.00000000,1746940439999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 05:14:00,6.78900000,6.78900000,6.78900000,6.78900000,0.00000000,1746940499999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 05:15:00,6.78900000,6.78900000,6.78900000,6.78900000,0.00000000,1746940559999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 05:16:00,6.78900000,6.78900000,6.78900000,6.78900000,0.00000000,1746940619999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 05:17:00,6.78900000,6.78900000,6.78900000,6.78900000,0.00000000,1746940679999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 05:18:00,6.78900000,6.78900000,6.78900000,6.78900000,0.00000000,1746940739999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 05:19:00,6.78900000,6.78900000,6.78900000,6.78900000,0.00000000,1746940799999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 05:20:00,6.78900000,6.78900000,6.78900000,6.78900000,0.00000000,1746940859999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 05:21:00,6.78900000,6.78900000,6.78900000,6.78900000,0.00000000,1746940919999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 05:22:00,6.78900000,6.78900000,6.78900000,6.78900000,0.00000000,1746940979999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 05:23:00,6.78900000,6.78900000,6.78900000,6.78900000,0.00000000,1746941039999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 05:24:00,6.78900000,6.78900000,6.78900000,6.78900000,0.00000000,1746941099999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 05:25:00,6.78900000,6.78900000,6.78900000,6.78900000,0.00000000,1746941159999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 05:26:00,6.78900000,6.78900000,6.78900000,6.78900000,0.00000000,1746941219999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 05:27:00,6.78900000,6.78900000,6.78900000,6.78900000,0.00000000,1746941279999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 05:28:00,6.78900000,6.78900000,6.78900000,6.78900000,0.00000000,1746941339999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 05:29:00,6.78900000,6.78900000,6.78900000,6.78900000,0.00000000,1746941399999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 05:30:00,6.78900000,6.78900000,6.78900000,6.78900000,0.00000000,1746941459999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 05:31:00,6.78900000,6.78900000,6.78900000,6.78900000,0.00000000,1746941519999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 05:32:00,6.78900000,6.78900000,6.78900000,6.78900000,0.00000000,1746941579999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 05:33:00,6.78900000,6.78900000,6.78900000,6.78900000,0.00000000,1746941639999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 05:34:00,6.78900000,6.78900000,6.78900000,6.78900000,0.00000000,1746941699999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 05:35:00,6.78900000,6.78900000,6.78900000,6.78900000,0.00000000,1746941759999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 05:36:00,6.78900000,6.78900000,6.78900000,6.78900000,0.00000000,1746941819999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 05:37:00,6.78900000,6.78900000,6.78900000,6.78900000,0.00000000,1746941879999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 05:38:00,6.78900000,6.78900000,6.78900000,6.78900000,0.00000000,1746941939999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 05:39:00,6.78900000,6.78900000,6.78900000,6.78900000,0.00000000,1746941999999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 05:40:00,6.78900000,6.78900000,6.78900000,6.78900000,0.00000000,1746942059999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 05:41:00,6.78900000,6.78900000,6.78900000,6.78900000,0.00000000,1746942119999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 05:42:00,6.78900000,6.78900000,6.78900000,6.78900000,0.00000000,1746942179999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 05:43:00,6.78900000,6.78900000,6.78900000,6.78900000,0.00000000,1746942239999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 05:44:00,6.78900000,6.78900000,6.78900000,6.78900000,0.00000000,1746942299999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 05:45:00,6.78900000,6.78900000,6.78900000,6.78900000,0.00000000,1746942359999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 05:46:00,6.78900000,6.78900000,6.78900000,6.78900000,0.00000000,1746942419999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 05:47:00,6.78900000,6.78900000,6.78900000,6.78900000,0.00000000,1746942479999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 05:48:00,6.78900000,6.78900000,6.78900000,6.78900000,0.00000000,1746942539999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 05:49:00,6.78900000,6.78900000,6.78900000,6.78900000,0.00000000,1746942599999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 05:50:00,6.78900000,6.78900000,6.78900000,6.78900000,0.00000000,1746942659999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 05:51:00,6.78900000,6.78900000,6.78900000,6.78900000,0.00000000,1746942719999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 05:52:00,6.78900000,6.78900000,6.78900000,6.78900000,0.00000000,1746942779999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 05:53:00,6.78900000,6.78900000,6.78900000,6.78900000,0.00000000,1746942839999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 05:54:00,6.78900000,6.78900000,6.78900000,6.78900000,0.00000000,1746942899999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 05:55:00,6.78900000,6.78900000,6.78900000,6.78900000,0.00000000,1746942959999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 05:56:00,6.78900000,6.78900000,6.78900000,6.78900000,0.00000000,1746943019999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 05:57:00,6.78900000,6.78900000,6.78900000,6.78900000,0.00000000,1746943079999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 05:58:00,6.78900000,6.78900000,6.78900000,6.78900000,0.00000000,1746943139999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 05:59:00,6.78900000,6.78900000,6.78900000,6.78900000,0.00000000,1746943199999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 06:00:00,7.17500000,7.17500000,7.17500000,7.17500000,4.97000000,1746943259999,35.65975000,1,0.00000000,0.00000000,0
2025-05-11 06:01:00,7.17500000,7.17500000,7.17500000,7.17500000,0.00000000,1746943319999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 06:02:00,7.17500000,7.17500000,7.17500000,7.17500000,0.00000000,1746943379999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 06:03:00,7.06600000,7.06600000,7.06600000,7.06600000,93.31000000,1746943439999,659.32846000,4,93.31000000,659.32846000,0
2025-05-11 06:04:00,7.06600000,7.06600000,7.06600000,7.06600000,0.00000000,1746943499999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 06:05:00,7.06600000,7.06600000,7.06600000,7.06600000,0.00000000,1746943559999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 06:06:00,7.06600000,7.06600000,7.06600000,7.06600000,0.00000000,1746943619999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 06:07:00,7.06600000,7.06600000,7.06600000,7.06600000,0.00000000,1746943679999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 06:08:00,7.06600000,7.06600000,7.06600000,7.06600000,0.00000000,1746943739999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 06:09:00,7.06600000,7.06600000,7.06600000,7.06600000,0.00000000,1746943799999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 06:10:00,7.06600000,7.06600000,7.06600000,7.06600000,0.00000000,1746943859999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 06:11:00,7.06600000,7.06600000,7.06600000,7.06600000,0.00000000,1746943919999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 06:12:00,7.06600000,7.06600000,7.06600000,7.06600000,0.00000000,1746943979999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 06:13:00,7.06600000,7.06600000,7.06600000,7.06600000,0.00000000,1746944039999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 06:14:00,7.06600000,7.06600000,7.06600000,7.06600000,0.00000000,1746944099999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 06:15:00,7.06600000,7.06600000,7.06600000,7.06600000,0.00000000,1746944159999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 06:16:00,7.06600000,7.06600000,7.06600000,7.06600000,0.00000000,1746944219999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 06:17:00,7.06600000,7.06600000,7.06600000,7.06600000,0.00000000,1746944279999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 06:18:00,7.06600000,7.06600000,7.06600000,7.06600000,0.00000000,1746944339999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 06:19:00,7.06600000,7.06600000,7.06600000,7.06600000,0.00000000,1746944399999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 06:20:00,7.22700000,7.22700000,7.22700000,7.22700000,0.27000000,1746944459999,1.95129000,1,0.27000000,1.95129000,0
2025-05-11 06:21:00,7.22700000,7.22700000,7.22700000,7.22700000,0.00000000,1746944519999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 06:22:00,7.22700000,7.22700000,7.22700000,7.22700000,0.00000000,1746944579999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 06:23:00,7.22700000,7.22700000,7.22700000,7.22700000,0.00000000,1746944639999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 06:24:00,7.22700000,7.22700000,7.22700000,7.22700000,0.00000000,1746944699999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 06:25:00,7.22700000,7.22700000,7.22700000,7.22700000,0.00000000,1746944759999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 06:26:00,7.22700000,7.22700000,7.22700000,7.22700000,0.00000000,1746944819999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 06:27:00,7.22700000,7.22700000,7.22700000,7.22700000,0.00000000,1746944879999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 06:28:00,7.22700000,7.22700000,7.22700000,7.22700000,0.00000000,1746944939999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 06:29:00,7.22700000,7.22700000,7.22700000,7.22700000,0.00000000,1746944999999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 06:30:00,7.22700000,7.22700000,7.22700000,7.22700000,0.00000000,1746945059999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 06:31:00,7.22700000,7.22700000,7.22700000,7.22700000,0.00000000,1746945119999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 06:32:00,7.22700000,7.22700000,7.22700000,7.22700000,0.00000000,1746945179999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 06:33:00,7.22700000,7.22700000,7.22700000,7.22700000,0.00000000,1746945239999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 06:34:00,7.22700000,7.22700000,7.22700000,7.22700000,0.00000000,1746945299999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 06:35:00,7.22700000,7.22700000,7.22700000,7.22700000,0.00000000,1746945359999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 06:36:00,7.22700000,7.22700000,7.22700000,7.22700000,0.00000000,1746945419999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 06:37:00,7.22700000,7.22700000,7.22700000,7.22700000,0.00000000,1746945479999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 06:38:00,7.22700000,7.22700000,7.22700000,7.22700000,0.00000000,1746945539999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 06:39:00,7.22700000,7.22700000,7.22700000,7.22700000,0.00000000,1746945599999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 06:40:00,7.22700000,7.22700000,7.22700000,7.22700000,0.00000000,1746945659999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 06:41:00,7.22700000,7.22700000,7.22700000,7.22700000,0.00000000,1746945719999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 06:42:00,7.22700000,7.22700000,7.22700000,7.22700000,0.00000000,1746945779999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 06:43:00,7.22700000,7.22700000,7.22700000,7.22700000,0.00000000,1746945839999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 06:44:00,7.22700000,7.22700000,7.22700000,7.22700000,0.00000000,1746945899999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 06:45:00,7.22700000,7.22700000,7.22700000,7.22700000,0.00000000,1746945959999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 06:46:00,7.22700000,7.22700000,7.22700000,7.22700000,0.00000000,1746946019999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 06:47:00,7.22700000,7.22700000,7.22700000,7.22700000,0.00000000,1746946079999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 06:48:00,7.22700000,7.22700000,7.22700000,7.22700000,0.00000000,1746946139999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 06:49:00,7.22700000,7.22700000,7.22700000,7.22700000,0.00000000,1746946199999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 06:50:00,7.22700000,7.22700000,7.22700000,7.22700000,0.00000000,1746946259999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 06:51:00,7.22700000,7.22700000,7.22700000,7.22700000,0.00000000,1746946319999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 06:52:00,7.22700000,7.22700000,7.22700000,7.22700000,0.00000000,1746946379999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 06:53:00,7.22700000,7.22700000,7.22700000,7.22700000,0.00000000,1746946439999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 06:54:00,7.22700000,7.22700000,7.22700000,7.22700000,0.00000000,1746946499999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 06:55:00,7.22700000,7.22700000,7.22700000,7.22700000,0.00000000,1746946559999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 06:56:00,7.22700000,7.22700000,7.22700000,7.22700000,0.00000000,1746946619999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 06:57:00,7.22700000,7.22700000,7.22700000,7.22700000,0.00000000,1746946679999,0.00000000,0,0.00000000,0.00000000,0
2025-05-11 06:58:00,7.22700000,7.22700000,7.22700000,7.22700000,0.00000000,1746946739999,0.00000000,0,0.00000000,0.00000000,0
