timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
2025-05-10 05:00:00,0.20895000,0.20895000,0.20895000,0.20895000,43.00000000,1746853259999,8.98485000,1,0.00000000,0.00000000,0
2025-05-10 05:01:00,0.20895000,0.20895000,0.20895000,0.20895000,0.00000000,1746853319999,0.00000000,0,0.00000000,0.00000000,0
2025-05-10 05:02:00,0.20878000,0.20879000,0.20878000,0.20879000,113.00000000,1746853379999,23.59294000,6,0.00000000,0.00000000,0
2025-05-10 05:03:00,0.20879000,0.20879000,0.20879000,0.20879000,0.00000000,1746853439999,0.00000000,0,0.00000000,0.00000000,0
2025-05-10 05:04:00,0.20871000,0.20871000,0.20853000,0.20853000,36.00000000,1746853499999,7.50870000,2,0.00000000,0.00000000,0
2025-05-10 05:05:00,0.20853000,0.20853000,0.20853000,0.20853000,0.00000000,1746853559999,0.00000000,0,0.00000000,0.00000000,0
2025-05-10 05:06:00,0.20853000,0.20853000,0.20853000,0.20853000,0.00000000,1746853619999,0.00000000,0,0.00000000,0.00000000,0
2025-05-10 05:07:00,0.20853000,0.20853000,0.20853000,0.20853000,0.00000000,1746853679999,0.00000000,0,0.00000000,0.00000000,0
2025-05-10 05:08:00,0.20846000,0.20846000,0.20846000,0.20846000,28.00000000,1746853739999,5.83688000,3,0.00000000,0.00000000,0
2025-05-10 05:09:00,0.20846000,0.20846000,0.20846000,0.20846000,0.00000000,1746853799999,0.00000000,0,0.00000000,0.00000000,0
2025-05-10 05:10:00,0.20846000,0.20846000,0.20846000,0.20846000,0.00000000,1746853859999,0.00000000,0,0.00000000,0.00000000,0
2025-05-10 05:11:00,0.20846000,0.20846000,0.20846000,0.20846000,0.00000000,1746853919999,0.00000000,0,0.00000000,0.00000000,0
2025-05-10 05:12:00,0.20846000,0.20846000,0.20846000,0.20846000,0.00000000,1746853979999,0.00000000,0,0.00000000,0.00000000,0
2025-05-10 05:13:00,0.20846000,0.20846000,0.20846000,0.20846000,0.00000000,1746854039999,0.00000000,0,0.00000000,0.00000000,0
2025-05-10 05:14:00,0.20842000,0.20842000,0.20842000,0.20842000,9.00000000,1746854099999,1.87578000,1,0.00000000,0.00000000,0
2025-05-10 05:15:00,0.20842000,0.20842000,0.20842000,0.20842000,0.00000000,1746854159999,0.00000000,0,0.00000000,0.00000000,0
2025-05-10 05:16:00,0.20842000,0.20842000,0.20842000,0.20842000,0.00000000,1746854219999,0.00000000,0,0.00000000,0.00000000,0
2025-05-10 05:17:00,0.20842000,0.20842000,0.20842000,0.20842000,0.00000000,1746854279999,0.00000000,0,0.00000000,0.00000000,0
2025-05-10 05:18:00,0.20842000,0.20842000,0.20842000,0.20842000,0.00000000,1746854339999,0.00000000,0,0.00000000,0.00000000,0
2025-05-10 05:19:00,0.20842000,0.20842000,0.20842000,0.20842000,0.00000000,1746854399999,0.00000000,0,0.00000000,0.00000000,0
2025-05-10 05:20:00,0.20842000,0.20842000,0.20842000,0.20842000,0.00000000,1746854459999,0.00000000,0,0.00000000,0.00000000,0
2025-05-10 05:21:00,0.20842000,0.20842000,0.20842000,0.20842000,0.00000000,1746854519999,0.00000000,0,0.00000000,0.00000000,0
2025-05-10 05:22:00,0.20842000,0.20842000,0.20842000,0.20842000,0.00000000,1746854579999,0.00000000,0,0.00000000,0.00000000,0
2025-05-10 05:23:00,0.20905000,0.20905000,0.20905000,0.20905000,9.00000000,1746854639999,1.88145000,1,0.00000000,0.00000000,0
2025-05-10 05:24:00,0.20905000,0.20905000,0.20905000,0.20905000,0.00000000,1746854699999,0.00000000,0,0.00000000,0.00000000,0
2025-05-10 05:25:00,0.20905000,0.20905000,0.20905000,0.20905000,0.00000000,1746854759999,0.00000000,0,0.00000000,0.00000000,0
2025-05-10 05:26:00,0.20905000,0.20905000,0.20905000,0.20905000,0.00000000,1746854819999,0.00000000,0,0.00000000,0.00000000,0
2025-05-10 05:27:00,0.20905000,0.20905000,0.20905000,0.20905000,0.00000000,1746854879999,0.00000000,0,0.00000000,0.00000000,0
2025-05-10 05:28:00,0.20905000,0.20905000,0.20905000,0.20905000,0.00000000,1746854939999,0.00000000,0,0.00000000,0.00000000,0
2025-05-10 05:29:00,0.20914000,0.20914000,0.20914000,0.20914000,33.00000000,1746854999999,6.90162000,1,0.00000000,0.00000000,0
2025-05-10 05:30:00,0.20925000,0.20925000,0.20925000,0.20925000,90.00000000,1746855059999,18.83250000,1,0.00000000,0.00000000,0
2025-05-10 05:31:00,0.20925000,0.20925000,0.20925000,0.20925000,0.00000000,1746855119999,0.00000000,0,0.00000000,0.00000000,0
2025-05-10 05:32:00,0.20925000,0.20925000,0.20925000,0.20925000,0.00000000,1746855179999,0.00000000,0,0.00000000,0.00000000,0
2025-05-10 05:33:00,0.20926000,0.20926000,0.20926000,0.20926000,41.00000000,1746855239999,8.57966000,1,0.00000000,0.00000000,0
2025-05-10 05:34:00,0.20944000,0.20944000,0.20944000,0.20944000,19.00000000,1746855299999,3.97936000,1,0.00000000,0.00000000,0
2025-05-10 05:35:00,0.20944000,0.20944000,0.20944000,0.20944000,0.00000000,1746855359999,0.00000000,0,0.00000000,0.00000000,0
2025-05-10 05:36:00,0.20944000,0.20944000,0.20944000,0.20944000,0.00000000,1746855419999,0.00000000,0,0.00000000,0.00000000,0
2025-05-10 05:37:00,0.20964000,0.20964000,0.20964000,0.20964000,100.00000000,1746855479999,20.96400000,1,0.00000000,0.00000000,0
2025-05-10 05:38:00,0.20964000,0.20964000,0.20964000,0.20964000,0.00000000,1746855539999,0.00000000,0,0.00000000,0.00000000,0
2025-05-10 05:39:00,0.20964000,0.20964000,0.20964000,0.20964000,0.00000000,1746855599999,0.00000000,0,0.00000000,0.00000000,0
2025-05-10 05:40:00,0.20964000,0.20964000,0.20964000,0.20964000,0.00000000,1746855659999,0.00000000,0,0.00000000,0.00000000,0
2025-05-10 05:41:00,0.20964000,0.20964000,0.20964000,0.20964000,0.00000000,1746855719999,0.00000000,0,0.00000000,0.00000000,0
2025-05-10 05:42:00,0.20964000,0.20964000,0.20964000,0.20964000,0.00000000,1746855779999,0.00000000,0,0.00000000,0.00000000,0
2025-05-10 05:43:00,0.20964000,0.20964000,0.20964000,0.20964000,0.00000000,1746855839999,0.00000000,0,0.00000000,0.00000000,0
2025-05-10 05:44:00,0.20964000,0.20964000,0.20964000,0.20964000,0.00000000,1746855899999,0.00000000,0,0.00000000,0.00000000,0
2025-05-10 05:45:00,0.20964000,0.20964000,0.20964000,0.20964000,0.00000000,1746855959999,0.00000000,0,0.00000000,0.00000000,0
2025-05-10 05:46:00,0.20964000,0.20964000,0.20964000,0.20964000,0.00000000,1746856019999,0.00000000,0,0.00000000,0.00000000,0
2025-05-10 05:47:00,0.20964000,0.20964000,0.20964000,0.20964000,0.00000000,1746856079999,0.00000000,0,0.00000000,0.00000000,0
2025-05-10 05:48:00,0.20964000,0.20964000,0.20964000,0.20964000,0.00000000,1746856139999,0.00000000,0,0.00000000,0.00000000,0
2025-05-10 05:49:00,0.20964000,0.20964000,0.20964000,0.20964000,0.00000000,1746856199999,0.00000000,0,0.00000000,0.00000000,0
2025-05-10 05:50:00,0.20964000,0.20964000,0.20964000,0.20964000,0.00000000,1746856259999,0.00000000,0,0.00000000,0.00000000,0
2025-05-10 05:51:00,0.20964000,0.20964000,0.20964000,0.20964000,0.00000000,1746856319999,0.00000000,0,0.00000000,0.00000000,0
2025-05-10 05:52:00,0.20964000,0.20964000,0.20964000,0.20964000,0.00000000,1746856379999,0.00000000,0,0.00000000,0.00000000,0
2025-05-10 05:53:00,0.20965000,0.21042000,0.20965000,0.21042000,942.00000000,1746856439999,197.68935000,8,942.00000000,197.68935000,0
2025-05-10 05:54:00,0.21077000,0.21077000,0.21077000,0.21077000,165.00000000,1746856499999,34.77705000,2,165.00000000,34.77705000,0
2025-05-10 05:55:00,0.21077000,0.21196000,0.21077000,0.21196000,612.00000000,1746856559999,129.22571000,5,612.00000000,129.22571000,0
2025-05-10 05:56:00,0.21325000,0.21327000,0.21315000,0.21327000,450.00000000,1746856619999,95.93838000,4,94.00000000,20.04738000,0
2025-05-10 05:57:00,0.21353000,0.21353000,0.21353000,0.21353000,59.00000000,1746856679999,12.59827000,1,59.00000000,12.59827000,0
2025-05-10 05:58:00,0.21353000,0.21471000,0.21353000,0.21471000,326.00000000,1746856739999,69.89635000,9,189.00000000,40.48793000,0
2025-05-10 05:59:00,0.21493000,0.21493000,0.21493000,0.21493000,97.00000000,1746856799999,20.84821000,2,97.00000000,20.84821000,0
2025-05-10 06:00:00,0.21500000,0.21672000,0.21500000,0.21672000,2534.00000000,1746856859999,545.06400000,6,2534.00000000,545.06400000,0
2025-05-10 06:01:00,0.21672000,0.21780000,0.21672000,0.21780000,470.00000000,1746856919999,102.24885000,7,176.00000000,38.27430000,0
2025-05-10 06:02:00,0.21780000,0.21780000,0.21780000,0.21780000,0.00000000,1746856979999,0.00000000,0,0.00000000,0.00000000,0
2025-05-10 06:03:00,0.21852000,0.21852000,0.21661000,0.21661000,550.00000000,1746857039999,119.79421000,8,0.00000000,0.00000000,0
2025-05-10 06:04:00,0.21661000,0.21661000,0.21661000,0.21661000,0.00000000,1746857099999,0.00000000,0,0.00000000,0.00000000,0
2025-05-10 06:05:00,0.21853000,0.21900000,0.21853000,0.21900000,756.00000000,1746857159999,165.50354000,13,338.00000000,73.96572000,0
2025-05-10 06:06:00,0.21900000,0.21900000,0.21900000,0.21900000,0.00000000,1746857219999,0.00000000,0,0.00000000,0.00000000,0
2025-05-10 06:07:00,0.21883000,0.21897000,0.21883000,0.21897000,168.00000000,1746857279999,36.77520000,2,0.00000000,0.00000000,0
2025-05-10 06:08:00,0.21898000,0.21898000,0.21898000,0.21898000,94.00000000,1746857339999,20.58412000,1,94.00000000,20.58412000,0
2025-05-10 06:09:00,0.21899000,0.21899000,0.21899000,0.21899000,561.00000000,1746857399999,122.85339000,2,0.00000000,0.00000000,0
2025-05-10 06:10:00,0.21899000,0.21899000,0.21899000,0.21899000,0.00000000,1746857459999,0.00000000,0,0.00000000,0.00000000,0
2025-05-10 06:11:00,0.21899000,0.21899000,0.21899000,0.21899000,12.00000000,1746857519999,2.62788000,1,0.00000000,0.00000000,0
2025-05-10 06:12:00,0.21899000,0.21899000,0.21899000,0.21899000,0.00000000,1746857579999,0.00000000,0,0.00000000,0.00000000,0
2025-05-10 06:13:00,0.21899000,0.21899000,0.21899000,0.21899000,0.00000000,1746857639999,0.00000000,0,0.00000000,0.00000000,0
2025-05-10 06:14:00,0.21863000,0.21863000,0.21863000,0.21863000,64.00000000,1746857699999,13.99232000,1,0.00000000,0.00000000,0
2025-05-10 06:15:00,0.21886000,0.21886000,0.21863000,0.21863000,41.00000000,1746857759999,8.96705000,3,0.00000000,0.00000000,0
2025-05-10 06:16:00,0.21863000,0.21863000,0.21814000,0.21851000,98.00000000,1746857819999,21.40534000,4,0.00000000,0.00000000,0
2025-05-10 06:17:00,0.21900000,0.21900000,0.21900000,0.21900000,3312.00000000,1746857879999,725.32800000,1,3312.00000000,725.32800000,0
2025-05-10 06:18:00,0.21900000,0.21900000,0.21900000,0.21900000,0.00000000,1746857939999,0.00000000,0,0.00000000,0.00000000,0
2025-05-10 06:19:00,0.21900000,0.21900000,0.21900000,0.21900000,0.00000000,1746857999999,0.00000000,0,0.00000000,0.00000000,0
2025-05-10 06:20:00,0.21900000,0.21900000,0.21900000,0.21900000,0.00000000,1746858059999,0.00000000,0,0.00000000,0.00000000,0
2025-05-10 06:21:00,0.21900000,0.21909000,0.21900000,0.21909000,1195.00000000,1746858119999,261.71310000,2,1195.00000000,261.71310000,0
2025-05-10 06:22:00,0.21978000,0.21978000,0.21978000,0.21978000,49.00000000,1746858179999,10.76922000,3,0.00000000,0.00000000,0
2025-05-10 06:23:00,0.21978000,0.21978000,0.21978000,0.21978000,2.00000000,1746858239999,0.43956000,1,0.00000000,0.00000000,0
2025-05-10 06:24:00,0.21948000,0.21948000,0.21948000,0.21948000,18.00000000,1746858299999,3.95064000,1,0.00000000,0.00000000,0
2025-05-10 06:25:00,0.21948000,0.21948000,0.21948000,0.21948000,0.00000000,1746858359999,0.00000000,0,0.00000000,0.00000000,0
2025-05-10 06:26:00,0.21948000,0.21948000,0.21948000,0.21948000,0.00000000,1746858419999,0.00000000,0,0.00000000,0.00000000,0
2025-05-10 06:27:00,0.21948000,0.21948000,0.21948000,0.21948000,0.00000000,1746858479999,0.00000000,0,0.00000000,0.00000000,0
2025-05-10 06:28:00,0.21948000,0.21948000,0.21948000,0.21948000,0.00000000,1746858539999,0.00000000,0,0.00000000,0.00000000,0
2025-05-10 06:29:00,0.21955000,0.21955000,0.21955000,0.21955000,25.00000000,1746858599999,5.48875000,2,0.00000000,0.00000000,0
2025-05-10 06:30:00,0.21955000,0.21955000,0.21955000,0.21955000,0.00000000,1746858659999,0.00000000,0,0.00000000,0.00000000,0
2025-05-10 06:31:00,0.21955000,0.21955000,0.21955000,0.21955000,0.00000000,1746858719999,0.00000000,0,0.00000000,0.00000000,0
2025-05-10 06:32:00,0.21955000,0.21955000,0.21955000,0.21955000,0.00000000,1746858779999,0.00000000,0,0.00000000,0.00000000,0
2025-05-10 06:33:00,0.21891000,0.21891000,0.21891000,0.21891000,9.00000000,1746858839999,1.97019000,1,0.00000000,0.00000000,0
2025-05-10 06:34:00,0.21962000,0.21962000,0.21962000,0.21962000,9.00000000,1746858899999,1.97658000,1,0.00000000,0.00000000,0
2025-05-10 06:35:00,0.21962000,0.21962000,0.21962000,0.21962000,0.00000000,1746858959999,0.00000000,0,0.00000000,0.00000000,0
2025-05-10 06:36:00,0.21962000,0.21962000,0.21962000,0.21962000,0.00000000,1746859019999,0.00000000,0,0.00000000,0.00000000,0
2025-05-10 06:37:00,0.21962000,0.21962000,0.21962000,0.21962000,0.00000000,1746859079999,0.00000000,0,0.00000000,0.00000000,0
2025-05-10 06:38:00,0.21962000,0.21962000,0.21962000,0.21962000,0.00000000,1746859139999,0.00000000,0,0.00000000,0.00000000,0
2025-05-10 06:39:00,0.21962000,0.21962000,0.21962000,0.21962000,0.00000000,1746859199999,0.00000000,0,0.00000000,0.00000000,0
2025-05-10 06:40:00,0.21962000,0.21962000,0.21962000,0.21962000,0.00000000,1746859259999,0.00000000,0,0.00000000,0.00000000,0
2025-05-10 06:41:00,0.21979000,0.21979000,0.21979000,0.21979000,58.00000000,1746859319999,12.74782000,1,58.00000000,12.74782000,0
2025-05-10 06:42:00,0.22000000,0.22030000,0.22000000,0.22030000,6860.00000000,1746859379999,1509.87530000,3,6860.00000000,1509.87530000,0
2025-05-10 06:43:00,0.22030000,0.22030000,0.22030000,0.22030000,0.00000000,1746859439999,0.00000000,0,0.00000000,0.00000000,0
